produto;valor_unitario;quantidade;data_venda;codigo_venda;id_loja
Mouse;2487.87;8;2024-07-02;VND102839;104
Notebook;1089.35;3;2025-03-08;VND102840;101
Webcam;2202.65;3;2024-09-03;VND102841;103
Headset;3104.48;2;2024-07-13;VND102842;101
Cadeira Gamer;1338.45;2;2024-11-16;VND102843;104
Headset;2711.91;4;2024-04-22;VND102844;104
Cadeira Gamer;3352.24;10;2024-11-06;VND102845;104
Teclado;2520.74;1;2024-04-25;VND102846;104
Teclado;538.21;6;2024-10-01;VND102847;101
Monitor;3088.08;6;2024-04-02;VND102848;101
Pendrive;3988.33;4;2024-12-17;VND102849;105
Teclado;1438.64;6;2024-06-26;VND102850;103
Headset;929.9;5;2024-08-21;VND102851;104
Pendrive;2962.87;9;2024-10-22;VND102852;102
Mesa Escritório;3654.33;8;2024-09-14;VND102853;102
Teclado;3942.24;4;2024-11-19;VND102854;102
Headset;2286.44;2;2025-02-11;VND102855;101
Impressora;2732.63;6;2024-09-04;VND102856;101
Impressora;1510.58;9;2024-12-31;VND102857;104
Mesa Escritório;4532.63;10;2025-02-15;VND102858;103
Cadeira Gamer;4150.08;2;2024-09-07;VND102859;102
Cadeira Gamer;968.84;3;2024-08-27;VND102860;101
Headset;3325.2;5;2024-11-16;VND102861;102
Webcam;178.78;3;2025-03-01;VND102862;105
Mouse;3016.65;9;2024-07-18;VND102863;105
Teclado;4901.8;5;2024-03-18;VND102864;104
Cadeira Gamer;2857.28;7;2024-05-04;VND102865;103
Impressora;2242.27;3;2024-05-26;VND102866;104
Notebook;2392.35;10;2024-03-20;VND102867;104
Teclado;2853.44;1;2025-01-31;VND102868;105
Monitor;507.19;5;2025-02-04;VND102869;104
Mesa Escritório;3464.17;6;2024-05-20;VND102870;102
Mesa Escritório;3543.44;5;2025-01-02;VND102871;104
Impressora;4592.4;6;2024-07-20;VND102872;105
Cadeira Gamer;2461.52;1;2024-05-23;VND102873;104
Impressora;4761.7;2;2025-02-25;VND102874;105
Mesa Escritório;3959.09;1;2025-01-04;VND102875;105
Notebook;1419.07;6;2024-04-12;VND102876;101
Monitor;3303.64;5;2024-04-20;VND102877;105
Notebook;209.64;9;2024-09-01;VND102878;105
Headset;3412.86;10;2024-09-09;VND102879;103
Cadeira Gamer;295.52;6;2024-06-12;VND102880;102
Teclado;1870.83;6;2024-09-28;VND102881;101
Monitor;4122.62;1;2024-12-14;VND102882;104
Notebook;3884.6;10;2024-09-07;VND102883;103
Webcam;643.13;10;2025-01-20;VND102884;103
Impressora;1280.28;1;2025-01-12;VND102885;101
Webcam;1486.83;5;2025-03-06;VND102886;105
Mouse;1774.09;6;2024-09-20;VND102887;105
Impressora;312.71;2;2024-04-30;VND102888;101
Impressora;217.84;6;2024-06-16;VND102889;102
Mesa Escritório;1192.87;5;2024-10-26;VND102890;105
Teclado;1714.81;1;2024-05-21;VND102891;104
Mesa Escritório;2879.48;3;2024-11-28;VND102892;103
Impressora;4021.79;9;2024-04-14;VND102893;101
Notebook;3053.66;3;2025-03-11;VND102894;104
Notebook;3865.75;1;2024-07-30;VND102895;105
Mesa Escritório;1488.84;5;2024-11-01;VND102896;101
Cadeira Gamer;1128.04;2;2024-11-21;VND102897;102
Notebook;3171.75;5;2024-10-17;VND102898;105
Mesa Escritório;438.46;3;2024-08-17;VND102899;104
Impressora;2811.79;8;2024-11-28;VND102900;103
Notebook;3782.86;5;2025-01-21;VND102901;102
Pendrive;179.71;6;2024-07-21;VND102902;101
Cadeira Gamer;3563.64;10;2024-09-08;VND102903;104
Notebook;2837.27;1;2024-08-04;VND102904;103
Teclado;1582.48;10;2024-04-20;VND102905;103
Monitor;1404.4;3;2024-03-26;VND102906;101
Teclado;2178.34;7;2024-07-05;VND102907;104
Mouse;1128.44;4;2024-12-17;VND102908;102
Teclado;195.98;3;2024-11-06;VND102909;102
Impressora;199.36;9;2024-06-22;VND102910;101
Headset;4693.4;8;2025-02-08;VND102911;101
Mesa Escritório;1027.23;6;2025-03-11;VND102912;104
Notebook;3099.32;3;2025-01-21;VND102913;104
Notebook;3816.68;10;2024-03-22;VND102914;104
Monitor;3658.61;6;2024-11-09;VND102915;105
Pendrive;243.51;9;2025-02-15;VND102916;101
Headset;3537.73;2;2024-08-29;VND102917;101
Impressora;1325.85;5;2024-07-23;VND102918;102
Cadeira Gamer;299.85;1;2024-11-27;VND102919;102
Webcam;1473.76;1;2024-12-11;VND102920;102
Webcam;1405.25;10;2024-10-06;VND102921;101
Webcam;3931.88;8;2024-09-07;VND102922;102
Mouse;3622.12;8;2024-06-30;VND102923;103
Headset;4973.53;9;2024-04-07;VND102924;101
Mouse;3115.42;1;2025-02-03;VND102925;104
Monitor;4664.96;7;2024-08-29;VND102926;101
Mouse;2133.04;2;2024-03-20;VND102927;105
Notebook;106.19;4;2024-03-30;VND102928;105
Webcam;3797.55;10;2024-07-08;VND102929;101
Impressora;4060.39;8;2025-01-30;VND102930;103
Teclado;4163.79;2;2024-07-30;VND102931;103
Notebook;3211.53;6;2024-08-24;VND102932;102
Notebook;4579.37;5;2024-11-15;VND102933;101
Monitor;3924.49;4;2024-11-25;VND102934;101
Pendrive;4440.67;7;2024-03-23;VND102935;102
Teclado;1708.68;3;2024-08-19;VND102936;104
Mesa Escritório;1714.97;1;2024-11-20;VND102937;101
Webcam;3144.0;2;2024-07-30;VND102938;101
Cadeira Gamer;4889.03;10;2024-07-23;VND102939;105
Notebook;4587.99;4;2024-04-20;VND102940;103
Webcam;2467.26;7;2024-12-05;VND102941;102
Monitor;4857.76;4;2024-06-04;VND102942;105
Teclado;4191.53;4;2024-05-24;VND102943;101
Teclado;3705.01;6;2024-04-11;VND102944;103
Mouse;3807.13;10;2024-08-10;VND102945;101
Notebook;3000.88;9;2024-12-26;VND102946;103
Mesa Escritório;425.93;5;2024-12-19;VND102947;101
Impressora;2043.23;10;2024-04-15;VND102948;103
Pendrive;3734.92;3;2024-12-26;VND102949;101
Monitor;1739.63;2;2025-03-03;VND102950;103
Monitor;4450.88;6;2024-10-18;VND102951;102
Cadeira Gamer;4545.78;5;2024-09-01;VND102952;103
Impressora;548.99;8;2024-11-16;VND102953;101
Notebook;4919.33;7;2024-07-04;VND102954;104
Monitor;3667.34;10;2024-10-11;VND102955;101
Pendrive;2453.5;3;2024-08-17;VND102956;105
Impressora;4771.4;9;2025-02-22;VND102957;101
Impressora;3175.78;5;2025-02-07;VND102958;105
Pendrive;549.89;10;2024-11-22;VND102959;102
Notebook;231.52;1;2024-04-04;VND102960;104
Notebook;1407.98;6;2025-02-23;VND102961;102
Pendrive;2437.78;5;2024-07-01;VND102962;103
Teclado;3444.24;1;2024-07-29;VND102963;102
Cadeira Gamer;3443.72;5;2024-07-05;VND102964;101
Webcam;3665.74;3;2024-12-10;VND102965;102
Webcam;3808.29;6;2024-12-15;VND102966;103
Webcam;2856.6;3;2024-08-10;VND102967;101
Pendrive;459.19;4;2024-05-04;VND102968;103
Impressora;4410.17;5;2024-10-26;VND102969;101
Webcam;2420.89;1;2024-12-22;VND102970;101
Mesa Escritório;103.77;7;2024-10-14;VND102971;102
Teclado;4683.44;1;2024-10-28;VND102972;102
Pendrive;504.98;9;2024-06-14;VND102973;101
Teclado;2424.37;9;2025-02-11;VND102974;105
Teclado;1829.13;10;2024-12-17;VND102975;103
Webcam;186.64;3;2024-03-29;VND102976;105
Mesa Escritório;941.19;1;2025-01-11;VND102977;104
Mesa Escritório;2075.61;4;2024-10-05;VND102978;103
Mouse;1144.21;1;2024-10-05;VND102979;103
Monitor;3069.01;5;2024-09-03;VND102980;102
Mouse;4895.92;3;2024-05-06;VND102981;103
Headset;1092.85;9;2024-04-09;VND102982;102
Mesa Escritório;1100.87;10;2024-12-27;VND102983;104
Monitor;1070.0;2;2025-02-12;VND102984;101
Teclado;2291.75;8;2025-03-02;VND102985;104
Impressora;4020.31;2;2024-03-17;VND102986;103
Teclado;673.27;3;2024-10-23;VND102987;105
Impressora;1875.16;2;2024-08-11;VND102988;101
Teclado;1690.91;2;2025-03-06;VND102989;101
Notebook;186.11;1;2024-11-12;VND102990;103
Mesa Escritório;3456.65;7;2024-05-20;VND102991;101
Notebook;3747.77;4;2024-12-21;VND102992;101
Mouse;1384.46;4;2024-07-14;VND102993;105
Headset;1206.13;9;2025-01-16;VND102994;105
Notebook;3886.02;3;2024-10-12;VND102995;103
Pendrive;92.25;10;2025-01-26;VND102996;105
Webcam;2927.25;2;2024-11-08;VND102997;101
Mouse;4671.03;8;2024-06-30;VND102998;102
Notebook;3422.96;3;2024-09-18;VND102999;101
Mesa Escritório;1166.98;1;2024-06-18;VND103000;104
Cadeira Gamer;182.2;8;2024-06-22;VND103001;103
Cadeira Gamer;3743.47;4;2024-12-29;VND103002;104
Teclado;2385.54;8;2024-09-14;VND103003;105
Notebook;2747.45;5;2024-04-19;VND103004;102
Notebook;3195.2;6;2024-11-05;VND103005;104
Headset;1419.09;5;2024-11-15;VND103006;103
Cadeira Gamer;242.11;10;2024-04-25;VND103007;105
Monitor;2163.77;5;2024-11-24;VND103008;103
Mesa Escritório;4930.56;8;2024-09-13;VND103009;103
Webcam;4515.0;7;2024-06-22;VND103010;105
Notebook;2647.18;5;2024-08-21;VND103011;103
Webcam;1710.06;4;2024-04-10;VND103012;103
Teclado;4846.53;4;2024-07-29;VND103013;104
Mesa Escritório;2202.14;3;2024-06-11;VND103014;105
Monitor;1841.58;6;2025-01-10;VND103015;101
Monitor;633.88;1;2024-07-18;VND103016;101
Webcam;4001.44;9;2024-11-06;VND103017;102
Notebook;4776.65;8;2024-11-01;VND103018;104
Webcam;3635.0;4;2024-10-23;VND103019;102
Headset;2545.3;6;2025-01-09;VND103020;101
Teclado;2066.02;6;2024-12-10;VND103021;103
Headset;4712.39;3;2024-05-04;VND103022;101
Teclado;4547.85;9;2024-07-23;VND103023;102
Mesa Escritório;3896.7;4;2024-09-14;VND103024;103
Notebook;2573.22;9;2024-05-26;VND103025;104
Impressora;1807.57;9;2024-08-06;VND103026;104
Webcam;921.96;2;2024-04-11;VND103027;103
Impressora;1949.39;8;2024-10-21;VND103028;104
Mesa Escritório;4891.3;6;2025-01-05;VND103029;105
Teclado;4950.25;8;2024-09-30;VND103030;102
Headset;3492.56;7;2025-02-07;VND103031;102
Pendrive;4453.16;9;2025-01-12;VND103032;105
Mouse;2882.74;8;2024-12-14;VND103033;102
Impressora;1378.42;4;2025-02-10;VND103034;101
Cadeira Gamer;4615.14;8;2025-01-18;VND103035;105
Headset;3210.75;6;2024-12-05;VND103036;102
Webcam;678.36;10;2024-07-12;VND103037;101
Pendrive;3026.65;4;2024-12-10;VND103038;103
Impressora;1605.89;5;2024-09-22;VND103039;102
Teclado;1792.23;1;2025-02-09;VND103040;104
Teclado;1980.19;4;2025-02-25;VND103041;103
Impressora;1171.31;6;2024-03-27;VND103042;102
Teclado;539.01;4;2025-02-03;VND103043;105
Mouse;2895.56;3;2024-06-26;VND103044;102
Mouse;3797.25;5;2024-09-27;VND103045;105
Monitor;2936.32;5;2024-05-13;VND103046;103
Mesa Escritório;3243.82;4;2025-01-28;VND103047;105
Mouse;2274.95;1;2024-11-28;VND103048;104
Notebook;1389.1;5;2024-06-29;VND103049;105
Notebook;3856.34;8;2024-10-07;VND103050;101
Headset;2502.19;2;2024-03-16;VND103051;101
Mouse;2301.35;8;2024-05-05;VND103052;101
Pendrive;2669.44;5;2024-12-30;VND103053;101
Webcam;4645.61;7;2024-08-27;VND103054;102
Headset;3189.23;2;2025-02-08;VND103055;104
Webcam;4151.29;5;2024-10-23;VND103056;105
Pendrive;4933.52;8;2024-08-04;VND103057;102
Mouse;1832.08;3;2024-08-24;VND103058;101
Impressora;3956.7;10;2025-01-02;VND103059;101
Teclado;1166.57;5;2024-05-03;VND103060;103
Cadeira Gamer;4625.79;3;2024-04-16;VND103061;102
Headset;2754.9;10;2024-12-19;VND103062;102
Monitor;1137.46;5;2024-09-17;VND103063;105
Monitor;4812.2;6;2024-05-20;VND103064;105
Teclado;192.83;5;2024-08-13;VND103065;105
Notebook;355.93;6;2024-08-18;VND103066;102
Teclado;1530.09;7;2024-04-07;VND103067;103
Notebook;4367.01;4;2024-08-05;VND103068;102
Pendrive;3339.5;4;2024-12-19;VND103069;102
Headset;4221.43;7;2025-01-26;VND103070;102
Pendrive;1115.54;10;2024-08-17;VND103071;103
Cadeira Gamer;3193.49;10;2024-09-10;VND103072;102
Pendrive;888.29;3;2024-07-24;VND103073;102
Notebook;378.07;9;2025-01-30;VND103074;105
Headset;3567.68;7;2024-05-13;VND103075;101
Impressora;1686.71;7;2024-06-15;VND103076;103
Pendrive;2768.89;2;2024-07-21;VND103077;105
Impressora;4964.01;4;2024-12-29;VND103078;101
Webcam;3296.58;4;2024-08-07;VND103079;102
Cadeira Gamer;784.17;3;2024-06-27;VND103080;102
Pendrive;3883.31;6;2024-06-16;VND103081;102
Mouse;942.55;2;2024-04-14;VND103082;104
Teclado;4987.93;8;2024-10-23;VND103083;101
Impressora;3348.62;3;2024-10-10;VND103084;105
Teclado;1408.3;9;2024-03-22;VND103085;102
Teclado;134.6;8;2024-12-14;VND103086;103
Mesa Escritório;1668.48;3;2024-07-10;VND103087;103
Mesa Escritório;1433.24;7;2024-06-28;VND103088;105
Headset;1185.04;7;2024-11-17;VND103089;105
Mouse;157.09;7;2024-09-10;VND103090;102
Notebook;297.95;6;2024-12-07;VND103091;105
Cadeira Gamer;1624.38;6;2025-02-26;VND103092;102
Notebook;3557.24;10;2024-12-26;VND103093;105
Mouse;648.99;8;2024-06-16;VND103094;101
Cadeira Gamer;2482.36;3;2024-08-04;VND103095;101
Mouse;2778.8;10;2025-02-10;VND103096;102
Webcam;497.68;2;2025-02-18;VND103097;105
Impressora;1449.26;5;2024-08-10;VND103098;105
Cadeira Gamer;4453.65;9;2024-06-07;VND103099;104
Cadeira Gamer;1572.25;1;2024-07-21;VND103100;102
Mesa Escritório;1852.09;9;2024-05-11;VND103101;103
Monitor;148.31;4;2024-04-14;VND103102;101
Teclado;4245.22;6;2024-11-15;VND103103;101
Impressora;408.64;7;2024-12-31;VND103104;104
Monitor;2924.53;10;2024-09-17;VND103105;104
Mouse;4532.39;7;2024-10-22;VND103106;102
Cadeira Gamer;3178.73;1;2024-12-14;VND103107;105
Headset;4291.11;8;2024-11-08;VND103108;102
Impressora;2291.26;8;2024-09-18;VND103109;104
Monitor;1966.91;5;2024-10-28;VND103110;101
Impressora;1994.95;6;2024-11-24;VND103111;103
Monitor;3852.94;5;2024-10-09;VND103112;104
Mesa Escritório;3438.3;10;2024-07-28;VND103113;104
Mesa Escritório;2350.37;2;2024-07-14;VND103114;102
Mesa Escritório;4812.78;2;2025-02-01;VND103115;103
Pendrive;1512.02;9;2024-10-09;VND103116;104
Impressora;2613.08;7;2024-10-21;VND103117;105
Monitor;3098.66;6;2024-10-04;VND103118;103
Mesa Escritório;169.84;9;2025-01-12;VND103119;102
Pendrive;3882.46;2;2024-11-09;VND103120;101
Notebook;755.61;1;2024-03-25;VND103121;102
Teclado;359.61;8;2025-02-28;VND103122;102
Teclado;51.57;1;2024-11-08;VND103123;103
Monitor;3955.46;7;2024-07-19;VND103124;105
Mesa Escritório;4367.76;7;2024-08-13;VND103125;102
Pendrive;2292.04;5;2024-10-02;VND103126;101
Mouse;1321.23;10;2024-07-04;VND103127;102
Teclado;1667.64;1;2024-05-17;VND103128;102
Cadeira Gamer;218.94;10;2024-09-22;VND103129;102
Cadeira Gamer;1124.23;7;2024-09-21;VND103130;102
Pendrive;3692.36;6;2025-01-30;VND103131;103
Mesa Escritório;4154.05;9;2024-08-12;VND103132;103
Impressora;3379.47;3;2025-01-31;VND103133;103
Impressora;4584.41;10;2024-07-24;VND103134;102
Cadeira Gamer;3364.86;4;2024-03-19;VND103135;104
Cadeira Gamer;3760.97;4;2025-01-13;VND103136;102
Monitor;1983.41;6;2024-06-30;VND103137;102
Mouse;4214.23;4;2025-01-17;VND103138;103
Headset;3261.21;6;2024-06-25;VND103139;102
Monitor;1621.84;10;2024-05-25;VND103140;102
Mouse;2913.48;4;2024-04-21;VND103141;101
Mesa Escritório;2245.73;3;2024-11-19;VND103142;105
Monitor;3025.55;7;2024-04-03;VND103143;105
Mesa Escritório;3551.52;10;2024-11-17;VND103144;101
Mesa Escritório;1523.83;8;2024-04-27;VND103145;101
Mouse;3872.77;4;2024-07-28;VND103146;105
Notebook;624.24;8;2024-11-13;VND103147;104
Mesa Escritório;1171.69;4;2024-09-25;VND103148;103
Webcam;2077.27;5;2024-07-15;VND103149;104
Mouse;547.62;4;2024-09-14;VND103150;101
Teclado;1520.18;8;2024-06-09;VND103151;104
Mouse;4346.33;2;2024-04-16;VND103152;103
Cadeira Gamer;837.12;3;2024-11-25;VND103153;104
Mouse;403.16;10;2025-01-06;VND103154;105
Webcam;2677.86;4;2024-12-22;VND103155;103
Mesa Escritório;1524.54;10;2024-06-27;VND103156;102
Cadeira Gamer;249.9;1;2024-07-25;VND103157;103
Impressora;1155.87;7;2024-12-06;VND103158;105
Pendrive;2089.44;5;2025-02-22;VND103159;104
Cadeira Gamer;1257.04;9;2024-12-22;VND103160;102
Monitor;670.44;4;2024-04-05;VND103161;103
Teclado;4534.47;1;2024-04-27;VND103162;104
Pendrive;4119.84;10;2024-09-23;VND103163;104
Impressora;1762.97;7;2024-09-26;VND103164;101
Pendrive;3114.81;9;2024-09-18;VND103165;102
Mouse;4449.99;4;2024-09-19;VND103166;104
Mouse;4339.4;5;2024-05-11;VND103167;103
Pendrive;4770.89;8;2024-03-18;VND103168;103
Impressora;4228.92;2;2024-04-07;VND103169;104
Notebook;3734.27;3;2024-03-25;VND103170;104
Webcam;1006.28;5;2024-10-11;VND103171;104
Teclado;3866.09;1;2024-03-27;VND103172;101
Mouse;138.24;8;2024-11-05;VND103173;101
Teclado;764.42;8;2024-05-12;VND103174;103
Impressora;3064.99;10;2024-09-11;VND103175;102
Pendrive;3742.48;8;2024-09-29;VND103176;101
Mesa Escritório;4922.79;6;2024-03-31;VND103177;105
Mesa Escritório;4859.49;7;2024-11-25;VND103178;103
Impressora;4209.68;1;2024-06-10;VND103179;103
Webcam;4660.39;7;2024-04-01;VND103180;105
Impressora;2060.82;6;2024-08-02;VND103181;105
Cadeira Gamer;346.48;4;2024-09-03;VND103182;101
Impressora;2229.62;3;2024-12-08;VND103183;102
Mouse;2198.39;3;2024-04-09;VND103184;103
Notebook;58.46;6;2024-05-10;VND103185;103
Mesa Escritório;3537.67;8;2025-03-03;VND103186;101
Cadeira Gamer;736.51;1;2024-08-27;VND103187;105
Impressora;3603.01;6;2024-05-13;VND103188;102
Pendrive;2608.54;1;2025-03-14;VND103189;102
Mesa Escritório;4941.83;1;2024-09-03;VND103190;101
Teclado;205.05;7;2024-10-03;VND103191;103
Mesa Escritório;1496.31;1;2024-03-20;VND103192;104
Webcam;4907.56;5;2024-09-22;VND103193;102
Pendrive;662.53;4;2024-09-10;VND103194;102
Notebook;1940.66;4;2024-06-19;VND103195;105
Monitor;748.97;8;2024-09-14;VND103196;103
Monitor;482.12;8;2025-01-19;VND103197;103
Monitor;529.04;10;2024-09-23;VND103198;101
Notebook;1774.7;7;2024-07-12;VND103199;101
Impressora;3503.98;4;2024-10-18;VND103200;103
Webcam;2182.28;5;2024-04-25;VND103201;104
Mesa Escritório;1379.84;4;2024-12-12;VND103202;103
Cadeira Gamer;1978.17;4;2024-05-02;VND103203;105
Notebook;3311.82;3;2025-01-19;VND103204;103
Headset;724.68;1;2024-12-10;VND103205;104
Teclado;2840.95;3;2024-07-14;VND103206;104
Notebook;1761.26;7;2024-12-04;VND103207;103
Mesa Escritório;4078.5;9;2024-06-01;VND103208;104
Teclado;2788.85;1;2024-11-09;VND103209;103
Teclado;3193.63;1;2024-10-09;VND103210;101
Impressora;686.02;4;2024-04-03;VND103211;105
Pendrive;236.19;4;2024-12-21;VND103212;102
Notebook;1891.21;6;2024-12-02;VND103213;104
Monitor;2654.11;3;2024-03-21;VND103214;104
Mouse;2254.27;10;2024-06-28;VND103215;102
Notebook;3019.13;1;2024-06-12;VND103216;103
Webcam;4607.92;2;2024-11-24;VND103217;103
Notebook;3594.8;9;2025-02-24;VND103218;102
Mouse;3877.44;4;2024-12-29;VND103219;105
Headset;1559.59;7;2025-01-21;VND103220;103
Webcam;4995.22;10;2025-02-15;VND103221;104
Mesa Escritório;2784.71;3;2024-12-21;VND103222;102
Headset;2901.07;3;2024-04-01;VND103223;101
Notebook;3167.24;10;2024-05-15;VND103224;101
Mesa Escritório;102.57;2;2024-10-03;VND103225;101
Monitor;3477.75;1;2024-08-15;VND103226;102
Cadeira Gamer;3069.26;8;2024-09-05;VND103227;103
Teclado;2888.07;4;2024-09-26;VND103228;101
Webcam;306.91;7;2025-03-10;VND103229;101
Teclado;4421.81;5;2024-12-02;VND103230;104
Notebook;4690.89;3;2024-07-30;VND103231;104
Mesa Escritório;3175.63;5;2025-02-05;VND103232;105
Pendrive;4543.58;7;2024-11-22;VND103233;102
Monitor;1965.38;5;2024-06-20;VND103234;104
Cadeira Gamer;4554.18;2;2024-08-31;VND103235;104
Webcam;1109.78;1;2024-10-01;VND103236;104
Headset;4583.99;4;2024-05-01;VND103237;102
Notebook;1479.34;10;2025-01-21;VND103238;104
Headset;4947.07;1;2024-05-28;VND103239;101
Headset;1321.97;6;2024-09-26;VND103240;102
Notebook;249.72;4;2024-11-21;VND103241;104
Pendrive;4215.02;7;2024-05-22;VND103242;103
Webcam;183.5;4;2024-09-27;VND103243;103
Impressora;1003.69;6;2024-10-21;VND103244;103
Mouse;4244.99;2;2024-12-31;VND103245;103
Pendrive;3054.06;7;2024-05-20;VND103246;101
Monitor;3662.34;10;2024-10-11;VND103247;102
Pendrive;4103.38;1;2024-04-11;VND103248;104
Webcam;1993.8;5;2024-04-21;VND103249;104
Monitor;1850.68;4;2024-10-10;VND103250;101
Impressora;2642.74;5;2024-08-10;VND103251;103
Teclado;982.02;4;2025-01-19;VND103252;101
Cadeira Gamer;3739.86;9;2024-05-18;VND103253;103
Teclado;4997.7;2;2025-01-23;VND103254;101
Impressora;296.85;9;2025-01-13;VND103255;101
Monitor;2378.15;4;2024-08-01;VND103256;104
Cadeira Gamer;2352.65;10;2025-01-23;VND103257;102
Cadeira Gamer;3400.67;1;2024-09-25;VND103258;101
Cadeira Gamer;4872.72;4;2024-09-04;VND103259;105
Webcam;3892.14;8;2024-08-23;VND103260;102
Mouse;1052.89;5;2024-11-29;VND103261;105
Impressora;826.68;6;2024-04-30;VND103262;102
Impressora;3480.56;9;2024-04-08;VND103263;102
Mesa Escritório;1733.28;2;2024-10-24;VND103264;104
Impressora;1026.59;5;2024-09-21;VND103265;101
Monitor;721.45;1;2024-06-19;VND103266;101
Cadeira Gamer;3915.15;7;2024-11-16;VND103267;102
Pendrive;3788.75;4;2024-08-17;VND103268;105
Mouse;1016.47;10;2024-12-21;VND103269;103
Teclado;1713.95;1;2024-05-07;VND103270;102
Notebook;4880.94;2;2024-09-26;VND103271;104
Impressora;479.36;1;2024-07-12;VND103272;102
Monitor;1418.21;6;2024-06-17;VND103273;105
Mouse;3041.77;9;2024-06-23;VND103274;104
Mesa Escritório;4178.71;3;2024-03-28;VND103275;103
Mesa Escritório;1979.88;2;2024-04-19;VND103276;102
Mouse;590.3;6;2024-12-28;VND103277;101
Monitor;2217.16;10;2025-01-29;VND103278;102
Headset;2344.31;6;2024-07-08;VND103279;104
Cadeira Gamer;2006.65;7;2025-02-16;VND103280;105
Impressora;3781.78;10;2024-08-12;VND103281;103
Notebook;4517.77;9;2024-07-08;VND103282;103
Impressora;1172.33;6;2024-08-26;VND103283;101
Notebook;3848.94;1;2024-12-22;VND103284;102
Mesa Escritório;4425.74;8;2024-12-24;VND103285;102
Monitor;4797.51;4;2024-07-23;VND103286;104
Cadeira Gamer;2406.17;3;2025-02-25;VND103287;101
Monitor;3439.29;1;2024-06-30;VND103288;105
Mesa Escritório;3053.35;2;2024-03-17;VND103289;101
Monitor;1446.12;5;2025-03-09;VND103290;103
Notebook;4962.24;6;2024-09-04;VND103291;105
Cadeira Gamer;825.75;6;2024-05-12;VND103292;102
Pendrive;4184.05;4;2024-04-21;VND103293;104
Notebook;4544.02;6;2024-12-22;VND103294;103
Pendrive;4585.35;4;2024-12-16;VND103295;101
Headset;2541.18;9;2024-06-28;VND103296;105
Monitor;1666.11;5;2024-07-25;VND103297;105
Mouse;3181.52;6;2024-10-04;VND103298;104
Mouse;3139.32;7;2025-02-13;VND103299;104
Cadeira Gamer;594.7;8;2024-11-27;VND103300;104
Webcam;1441.43;4;2024-04-27;VND103301;101
Webcam;1085.81;9;2025-02-22;VND103302;101
Notebook;760.62;6;2024-08-14;VND103303;102
Headset;1663.77;10;2024-03-29;VND103304;102
Mouse;4371.75;9;2024-05-28;VND103305;105
Cadeira Gamer;640.74;9;2024-11-01;VND103306;101
Pendrive;151.6;7;2024-07-08;VND103307;104
Cadeira Gamer;1463.78;5;2025-02-17;VND103308;102
Notebook;4841.05;5;2024-09-11;VND103309;103
Mouse;999.13;3;2024-10-03;VND103310;104
Headset;1095.03;8;2024-04-11;VND103311;104
Monitor;3755.1;1;2025-01-19;VND103312;103
Headset;2444.9;2;2025-01-03;VND103313;104
Monitor;1604.21;10;2024-09-12;VND103314;102
Impressora;914.64;8;2024-12-29;VND103315;104
Notebook;4284.28;10;2024-08-04;VND103316;104
Teclado;2028.49;1;2024-07-29;VND103317;105
Cadeira Gamer;4371.56;3;2024-12-23;VND103318;102
Teclado;69.59;7;2024-06-19;VND103319;105
Mesa Escritório;157.74;3;2024-09-09;VND103320;103
Cadeira Gamer;4446.68;5;2024-06-13;VND103321;102
Teclado;3193.58;10;2024-12-21;VND103322;103
Cadeira Gamer;322.11;6;2024-05-13;VND103323;105
Notebook;2053.29;1;2025-03-11;VND103324;104
Mesa Escritório;3090.75;5;2024-11-03;VND103325;103
Mesa Escritório;3257.03;3;2024-07-03;VND103326;102
